CMDLINE /home/lippincm/miniforge3/envs/GFF_featurization/bin/python3.12 granularity.py
MEM 42842.816406 1742495820.3338
MEM 42842.816406 1742495820.4341
MEM 42842.816406 1742495820.5345
MEM 42842.816406 1742495820.6349
MEM 42846.882812 1742495820.7352
MEM 42246.941406 1742495820.8355
MEM 42246.941406 1742495820.9358
MEM 42284.523438 1742495821.0361
MEM 42322.339844 1742495821.1363
MEM 42862.371094 1742495821.2367
MEM 43882.371094 1742495821.3371
MEM 44204.175781 1742495821.4374
MEM 44380.175781 1742495821.5377
MEM 44542.175781 1742495821.6380
MEM 44712.113281 1742495821.7382
MEM 44876.113281 1742495821.8385
MEM 45030.113281 1742495821.9387
MEM 45166.113281 1742495822.0390
MEM 44706.113281 1742495822.1393
MEM 44694.175781 1742495822.2396
MEM 44706.113281 1742495822.3399
MEM 44794.113281 1742495822.4402
MEM 44706.113281 1742495822.5406
MEM 44828.175781 1742495822.6409
MEM 45348.175781 1742495822.7411
MEM 45486.175781 1742495822.8414
MEM 45620.175781 1742495822.9416
MEM 45752.175781 1742495823.0419
MEM 45878.175781 1742495823.1422
MEM 44110.175781 1742495823.2426
MEM 44314.238281 1742495823.3430
MEM 44966.238281 1742495823.4434
MEM 45630.238281 1742495823.5438
MEM 45907.113281 1742495823.6441
MEM 45925.113281 1742495823.7443
MEM 45943.300781 1742495823.8446
MEM 45961.488281 1742495823.9449
MEM 45979.675781 1742495824.0452
MEM 45998.238281 1742495824.1454
MEM 46017.175781 1742495824.2457
MEM 46035.925781 1742495824.3461
MEM 46054.675781 1742495824.4464
MEM 46073.425781 1742495824.5467
MEM 46091.425781 1742495824.6471
MEM 46109.425781 1742495824.7473
MEM 46128.363281 1742495824.8475
MEM 46147.113281 1742495824.9478
MEM 46166.050781 1742495825.0481
MEM 46184.988281 1742495825.1484
MEM 46203.925781 1742495825.2486
MEM 46222.863281 1742495825.3488
MEM 46241.988281 1742495825.4491
MEM 46260.925781 1742495825.5493
MEM 46279.863281 1742495825.6496
MEM 46298.050781 1742495825.7498
MEM 46315.863281 1742495825.8500
MEM 46333.863281 1742495825.9503
MEM 46351.488281 1742495826.0505
MEM 46369.300781 1742495826.1507
MEM 46387.300781 1742495826.2510
MEM 46405.113281 1742495826.3512
MEM 46423.113281 1742495826.4515
MEM 46440.925781 1742495826.5517
MEM 46458.925781 1742495826.6519
MEM 46476.925781 1742495826.7522
MEM 44583.792969 1742495826.8524
MEM 44591.761719 1742495826.9526
MEM 44621.761719 1742495827.0529
MEM 44644.136719 1742495827.1531
MEM 44585.761719 1742495827.2533
MEM 44597.761719 1742495827.3536
MEM 44601.761719 1742495827.4540
MEM 44575.761719 1742495827.5543
MEM 44579.761719 1742495827.6545
MEM 44599.761719 1742495827.7548
MEM 44619.761719 1742495827.8551
MEM 44639.824219 1742495827.9554
MEM 44644.199219 1742495828.0557
MEM 44577.824219 1742495828.1559
MEM 44601.824219 1742495828.2562
MEM 44617.824219 1742495828.3565
MEM 44641.824219 1742495828.4567
MEM 44575.824219 1742495828.5570
MEM 44603.824219 1742495828.6573
MEM 44631.824219 1742495828.7575
MEM 44569.824219 1742495828.8578
MEM 44599.824219 1742495828.9581
MEM 44631.824219 1742495829.0583
MEM 44569.824219 1742495829.1586
MEM 44593.824219 1742495829.2589
MEM 44594.714844 1742495829.3591
MEM 44619.839844 1742495829.4594
MEM 44657.652344 1742495829.5596
MEM 44461.746094 1742495829.6600
MEM 45469.746094 1742495829.7603
MEM 46083.550781 1742495829.8606
MEM 46255.550781 1742495829.9608
MEM 46437.550781 1742495830.0611
MEM 46585.488281 1742495830.1614
MEM 46743.488281 1742495830.2617
MEM 46907.488281 1742495830.3619
MEM 46445.488281 1742495830.4623
MEM 46446.925781 1742495830.5625
MEM 47013.488281 1742495830.6628
MEM 46199.550781 1742495830.7632
MEM 47005.488281 1742495830.8635
MEM 46213.550781 1742495830.9638
MEM 46957.550781 1742495831.0642
MEM 47187.550781 1742495831.1644
MEM 47357.550781 1742495831.2647
MEM 47527.550781 1742495831.3649
MEM 44061.746094 1742495831.4654
MEM 44083.746094 1742495831.5656
MEM 44883.746094 1742495831.6659
MEM 45665.746094 1742495831.7662
MEM 45863.121094 1742495831.8665
MEM 45880.933594 1742495831.9667
MEM 45898.933594 1742495832.0670
MEM 45916.933594 1742495832.1672
MEM 45934.933594 1742495832.2674
MEM 45952.933594 1742495832.3677
MEM 45971.121094 1742495832.4679
MEM 45989.121094 1742495832.5682
MEM 46007.121094 1742495832.6684
MEM 46025.121094 1742495832.7687
MEM 46043.121094 1742495832.8689
MEM 46060.558594 1742495832.9692
MEM 46078.183594 1742495833.0694
MEM 46095.996094 1742495833.1697
MEM 46113.808594 1742495833.2699
MEM 46131.621094 1742495833.3701
MEM 46149.996094 1742495833.4704
MEM 46167.996094 1742495833.5706
MEM 46186.558594 1742495833.6709
MEM 46205.121094 1742495833.7711
MEM 46223.683594 1742495833.8714
MEM 46242.621094 1742495833.9717
MEM 46261.183594 1742495834.0720
MEM 46280.121094 1742495834.1724
MEM 46297.371094 1742495834.2726
MEM 46315.371094 1742495834.3729
MEM 46334.121094 1742495834.4731
MEM 46352.683594 1742495834.5733
MEM 46371.058594 1742495834.6736
MEM 46388.121094 1742495834.7739
MEM 46406.683594 1742495834.8742
MEM 46425.808594 1742495834.9745
MEM 46444.746094 1742495835.0747
MEM 44579.617188 1742495835.1749
MEM 44615.617188 1742495835.2751
MEM 44643.992188 1742495835.3754
MEM 44595.617188 1742495835.4756
MEM 44631.617188 1742495835.5758
MEM 44573.617188 1742495835.6760
MEM 44609.617188 1742495835.7762
MEM 44643.992188 1742495835.8764
MEM 44589.617188 1742495835.9767
MEM 44623.617188 1742495836.0769
MEM 44643.992188 1742495836.1772
MEM 44591.617188 1742495836.2774
MEM 44627.617188 1742495836.3776
MEM 44570.367188 1742495836.4778
MEM 44607.617188 1742495836.5780
MEM 44639.800781 1742495836.6783
MEM 44575.800781 1742495836.7785
MEM 44609.800781 1742495836.8787
MEM 44639.800781 1742495836.9790
MEM 44571.492188 1742495837.0793
MEM 44601.804688 1742495837.1796
MEM 44631.804688 1742495837.2799
MEM 44569.804688 1742495837.3801
MEM 44607.257812 1742495837.4804
MEM 44632.507812 1742495837.5806
MEM 44470.195312 1742495837.6809
MEM 44740.257812 1742495837.7811
MEM 45720.257812 1742495837.8814
MEM 46510.000000 1742495837.9817
MEM 46458.000000 1742495838.0820
MEM 46524.000000 1742495838.1822
MEM 46458.000000 1742495838.2824
MEM 46588.000000 1742495838.3826
MEM 45866.062500 1742495838.4828
MEM 46604.062500 1742495838.5831
MEM 47346.062500 1742495838.6833
MEM 44074.257812 1742495838.7835
MEM 44134.257812 1742495838.8837
MEM 44950.257812 1742495838.9840
MEM 45758.257812 1742495839.0843
MEM 45877.882812 1742495839.1845
MEM 45896.070312 1742495839.2847
MEM 45914.632812 1742495839.3849
MEM 45933.195312 1742495839.4851
MEM 45951.757812 1742495839.5853
MEM 45970.320312 1742495839.6855
MEM 45988.695312 1742495839.7858
MEM 46007.445312 1742495839.8860
MEM 46026.007812 1742495839.9863
MEM 46043.820312 1742495840.0865
MEM 46061.632812 1742495840.1867
MEM 46079.257812 1742495840.2869
MEM 46097.070312 1742495840.3871
MEM 46114.882812 1742495840.4874
MEM 46131.945312 1742495840.5877
MEM 46151.070312 1742495840.6879
MEM 46169.632812 1742495840.7883
MEM 46187.070312 1742495840.8885
MEM 46205.820312 1742495840.9888
MEM 46224.382812 1742495841.0890
MEM 46242.570312 1742495841.1892
MEM 46260.945312 1742495841.2895
MEM 46278.757812 1742495841.3897
MEM 46296.195312 1742495841.4900
MEM 46314.382812 1742495841.5902
MEM 46332.757812 1742495841.6905
MEM 46350.945312 1742495841.7907
MEM 46369.507812 1742495841.8910
MEM 46387.882812 1742495841.9913
MEM 46406.632812 1742495842.0916
MEM 46425.382812 1742495842.1918
MEM 46444.320312 1742495842.2920
MEM 44617.484375 1742495842.3923
MEM 44643.859375 1742495842.4926
MEM 44575.484375 1742495842.5928
MEM 44603.484375 1742495842.6930
MEM 44635.453125 1742495842.7933
MEM 44573.453125 1742495842.8936
MEM 44605.570312 1742495842.9938
MEM 44639.570312 1742495843.0940
MEM 44575.570312 1742495843.1942
MEM 44609.570312 1742495843.2944
MEM 44643.570312 1742495843.3947
MEM 44585.570312 1742495843.4949
MEM 44613.570312 1742495843.5952
MEM 44637.570312 1742495843.6955
MEM 44575.570312 1742495843.7958
MEM 44609.570312 1742495843.8961
MEM 44643.570312 1742495843.9964
MEM 44577.570312 1742495844.0967
MEM 44609.570312 1742495844.1970
MEM 44637.570312 1742495844.2973
MEM 44575.570312 1742495844.3976
MEM 44611.570312 1742495844.4978
MEM 44639.570312 1742495844.5982
MEM 44569.570312 1742495844.6985
MEM 44607.023438 1742495844.7987
MEM 44644.835938 1742495844.8991
MEM 44308.062500 1742495844.9994
MEM 45350.062500 1742495845.0997
MEM 46243.867188 1742495845.2000
MEM 46907.804688 1742495845.3003
MEM 46177.867188 1742495845.4006
MEM 47003.804688 1742495845.5008
MEM 46271.984375 1742495845.6011
MEM 46457.921875 1742495845.7016
MEM 46319.984375 1742495845.8019
MEM 47001.984375 1742495845.9022
MEM 47377.984375 1742495846.0025
MEM 47549.984375 1742495846.1028
MEM 44074.179688 1742495846.2032
MEM 44112.179688 1742495846.3035
MEM 44836.343750 1742495846.4039
MEM 45448.343750 1742495846.5043
MEM 45869.718750 1742495846.6045
MEM 45886.593750 1742495846.7048
MEM 45904.406250 1742495846.8050
MEM 45922.406250 1742495846.9052
MEM 45940.218750 1742495847.0055
MEM 45958.218750 1742495847.1057
MEM 45974.906250 1742495847.2060
MEM 45992.906250 1742495847.3062
MEM 46010.718750 1742495847.4065
MEM 46028.343750 1742495847.5067
MEM 46046.156250 1742495847.6069
MEM 46063.968750 1742495847.7072
MEM 46081.781250 1742495847.8074
MEM 46099.593750 1742495847.9077
MEM 46117.593750 1742495848.0079
MEM 46135.781250 1742495848.1081
MEM 46154.718750 1742495848.2082
MEM 46173.468750 1742495848.3084
MEM 46192.406250 1742495848.4086
MEM 46211.343750 1742495848.5088
MEM 46229.531250 1742495848.6090
MEM 46247.531250 1742495848.7092
MEM 46265.343750 1742495848.8094
MEM 46283.156250 1742495848.9097
MEM 46301.156250 1742495849.0099
MEM 46318.968750 1742495849.1101
MEM 46336.968750 1742495849.2103
MEM 46354.968750 1742495849.3105
MEM 46372.218750 1742495849.4107
MEM 46390.031250 1742495849.5109
MEM 46407.843750 1742495849.6111
MEM 46425.468750 1742495849.7113
MEM 46442.343750 1742495849.8116
MEM 44585.582031 1742495849.9118
MEM 44575.582031 1742495850.0120
MEM 44643.957031 1742495850.1124
MEM 44643.957031 1742495850.2127
MEM 44583.582031 1742495850.3130
MEM 44615.582031 1742495850.4132
MEM 44625.582031 1742495850.5136
MEM 44643.769531 1742495850.6138
MEM 44643.957031 1742495850.7142
MEM 44643.957031 1742495850.8145
MEM 44643.957031 1742495850.9148
MEM 44643.957031 1742495851.0150
MEM 44591.582031 1742495851.1153
MEM 44623.582031 1742495851.2156
MEM 44643.957031 1742495851.3159
MEM 44595.582031 1742495851.4161
MEM 44625.582031 1742495851.5164
MEM 44643.957031 1742495851.6167
MEM 44575.582031 1742495851.7169
MEM 44643.582031 1742495851.8172
MEM 44639.582031 1742495851.9175
MEM 44643.957031 1742495852.0178
MEM 44643.957031 1742495852.1181
MEM 44643.957031 1742495852.2183
MEM 44573.582031 1742495852.3186
MEM 44577.582031 1742495852.4188
MEM 44594.476562 1742495852.5190
MEM 44619.601562 1742495852.6193
MEM 44506.218750 1742495852.7195
MEM 44685.500000 1742495852.8199
MEM 45691.500000 1742495852.9202
MEM 46507.242188 1742495853.0205
MEM 46445.378906 1742495853.1209
MEM 46569.378906 1742495853.2212
MEM 45863.441406 1742495853.3215
MEM 46671.378906 1742495853.4218
MEM 45943.441406 1742495853.5221
MEM 46681.441406 1742495853.6224
MEM 47419.441406 1742495853.7227
MEM 44061.636719 1742495853.8232
MEM 44415.636719 1742495853.9235
MEM 45227.636719 1742495854.0238
MEM 45853.449219 1742495854.1241
MEM 45871.636719 1742495854.2243
MEM 45889.824219 1742495854.3246
MEM 45907.824219 1742495854.4248
MEM 45926.011719 1742495854.5251
MEM 45944.011719 1742495854.6253
MEM 45962.199219 1742495854.7255
MEM 45980.199219 1742495854.8258
MEM 45998.199219 1742495854.9260
MEM 46016.199219 1742495855.0263
MEM 46034.199219 1742495855.1265
MEM 46052.199219 1742495855.2268
MEM 46070.199219 1742495855.3271
MEM 46087.261719 1742495855.4273
MEM 46105.074219 1742495855.5275
MEM 46123.074219 1742495855.6278
MEM 46141.074219 1742495855.7280
MEM 46159.074219 1742495855.8283
MEM 46176.886719 1742495855.9285
MEM 46194.886719 1742495856.0287
MEM 46212.699219 1742495856.1291
MEM 46225.074219 1742495856.2293
MEM 46240.824219 1742495856.3296
MEM 46258.636719 1742495856.4298
MEM 46275.511719 1742495856.5301
MEM 46293.324219 1742495856.6303
MEM 46309.261719 1742495856.7305
MEM 46326.511719 1742495856.8308
MEM 46344.324219 1742495856.9310
MEM 46359.511719 1742495857.0313
MEM 46376.199219 1742495857.1315
MEM 46394.199219 1742495857.2317
MEM 46412.011719 1742495857.3319
MEM 46430.199219 1742495857.4321
MEM 44591.390625 1742495857.5324
MEM 44577.390625 1742495857.6326
MEM 44643.765625 1742495857.7328
MEM 44643.765625 1742495857.8331
MEM 44643.765625 1742495857.9333
MEM 44643.765625 1742495858.0336
MEM 44577.390625 1742495858.1338
MEM 44597.390625 1742495858.2341
MEM 44629.390625 1742495858.3343
MEM 44643.765625 1742495858.4346
MEM 44583.390625 1742495858.5348
MEM 44609.390625 1742495858.6351
MEM 44641.390625 1742495858.7354
MEM 44573.390625 1742495858.8356
MEM 44569.390625 1742495858.9358
MEM 44591.390625 1742495859.0361
MEM 44619.390625 1742495859.1363
MEM 44631.390625 1742495859.2366
MEM 44643.390625 1742495859.3369
MEM 44573.390625 1742495859.4371
MEM 44595.390625 1742495859.5374
MEM 44589.539062 1742495859.6377
MEM 44613.539062 1742495859.7379
MEM 44639.539062 1742495859.8382
MEM 44643.917969 1742495859.9385
MEM 44643.917969 1742495860.0388
MEM 44606.433594 1742495860.1390
MEM 44632.246094 1742495860.2393
MEM 44148.035156 1742495860.3396
MEM 45144.035156 1742495860.4402
MEM 46041.839844 1742495860.5406
MEM 46699.777344 1742495860.6410
MEM 45927.839844 1742495860.7413
MEM 46695.777344 1742495860.8416
MEM 45971.839844 1742495860.9419
MEM 46759.777344 1742495861.0423
MEM 46011.839844 1742495861.1426
MEM 46707.941406 1742495861.2428
MEM 47457.941406 1742495861.3431
MEM 44074.136719 1742495861.4434
MEM 44496.136719 1742495861.5436
MEM 45286.175781 1742495861.6440
MEM 45862.238281 1742495861.7442
MEM 45878.738281 1742495861.8445
MEM 45897.300781 1742495861.9447
MEM 45915.863281 1742495862.0451
MEM 45934.238281 1742495862.1454
MEM 45952.988281 1742495862.2456
MEM 45971.550781 1742495862.3459
MEM 45990.300781 1742495862.4462
MEM 46009.050781 1742495862.5464
MEM 46027.800781 1742495862.6467
MEM 46046.550781 1742495862.7470
MEM 46065.113281 1742495862.8472
MEM 46083.488281 1742495862.9475
MEM 46102.050781 1742495863.0478
MEM 46120.613281 1742495863.1480
MEM 46139.363281 1742495863.2483
MEM 46158.300781 1742495863.3485
MEM 46177.050781 1742495863.4488
MEM 46195.988281 1742495863.5491
MEM 46214.925781 1742495863.6493
MEM 46233.863281 1742495863.7496
MEM 46252.800781 1742495863.8498
MEM 46271.550781 1742495863.9501
MEM 46290.488281 1742495864.0504
MEM 46309.613281 1742495864.1507
MEM 46328.175781 1742495864.2509
MEM 46346.925781 1742495864.3512
MEM 46365.863281 1742495864.4515
MEM 46380.488281 1742495864.5518
MEM 46398.675781 1742495864.6520
MEM 46416.863281 1742495864.7523
MEM 46435.425781 1742495864.8525
MEM 46453.988281 1742495864.9528
MEM 44639.375000 1742495865.0531
MEM 44643.750000 1742495865.1534
MEM 44591.402344 1742495865.2537
MEM 44627.402344 1742495865.3540
MEM 44569.402344 1742495865.4543
MEM 44603.402344 1742495865.5546
MEM 44637.402344 1742495865.6549
MEM 44643.777344 1742495865.7552
MEM 44635.402344 1742495865.8557
MEM 44643.777344 1742495865.9560
MEM 44595.402344 1742495866.0563
MEM 44625.402344 1742495866.1566
MEM 44643.777344 1742495866.2568
MEM 44595.402344 1742495866.3571
MEM 44627.402344 1742495866.4574
MEM 44643.777344 1742495866.5577
MEM 44601.402344 1742495866.6579
MEM 44635.402344 1742495866.7582
MEM 44577.402344 1742495866.8584
MEM 44615.402344 1742495866.9587
MEM 44643.777344 1742495867.0589
MEM 44589.402344 1742495867.1592
MEM 44625.402344 1742495867.2595
MEM 44594.292969 1742495867.3597
MEM 44631.972656 1742495867.4599
MEM 44594.089844 1742495867.5602
MEM 44669.761719 1742495867.6604
MEM 45691.761719 1742495867.7608
MEM 46507.503906 1742495867.8612
MEM 46457.503906 1742495867.9616
MEM 46573.503906 1742495868.0620
MEM 45885.503906 1742495868.1623
MEM 46641.503906 1742495868.2626
MEM 45927.566406 1742495868.3629
MEM 46629.566406 1742495868.4633
MEM 47261.566406 1742495868.5636
MEM 44073.761719 1742495868.6641
MEM 44085.894531 1742495868.7643
MEM 44603.894531 1742495868.8647
MEM 45215.894531 1742495868.9650
MEM 45863.269531 1742495869.0653
MEM 45881.832031 1742495869.1656
MEM 45900.582031 1742495869.2659
MEM 45918.957031 1742495869.3662
MEM 45937.332031 1742495869.4665
MEM 45955.894531 1742495869.5668
MEM 45974.457031 1742495869.6670
MEM 45992.832031 1742495869.7673
MEM 46011.394531 1742495869.8675
MEM 46029.394531 1742495869.9678
MEM 46047.019531 1742495870.0681
MEM 46065.394531 1742495870.1683
MEM 46083.582031 1742495870.2686
MEM 46102.144531 1742495870.3688
MEM 46120.519531 1742495870.4691
MEM 46139.082031 1742495870.5693
MEM 46157.457031 1742495870.6696
MEM 46175.832031 1742495870.7699
MEM 46194.019531 1742495870.8701
MEM 46212.207031 1742495870.9704
MEM 46230.207031 1742495871.0706
MEM 46248.394531 1742495871.1708
MEM 46266.582031 1742495871.2710
MEM 46284.769531 1742495871.3713
MEM 46302.769531 1742495871.4715
MEM 46320.957031 1742495871.5717
MEM 46339.332031 1742495871.6719
MEM 46357.894531 1742495871.7722
MEM 46376.644531 1742495871.8724
MEM 46395.207031 1742495871.9726
MEM 46413.769531 1742495872.0729
MEM 46432.144531 1742495872.1732
MEM 46450.707031 1742495872.2734
MEM 44605.269531 1742495872.3736
MEM 44641.269531 1742495872.4738
MEM 44573.269531 1742495872.5741
MEM 44597.269531 1742495872.6744
MEM 44627.269531 1742495872.7746
MEM 44643.777344 1742495872.8748
MEM 44589.351562 1742495872.9751
MEM 44625.355469 1742495873.0753
MEM 44643.730469 1742495873.1756
MEM 44591.355469 1742495873.2758
MEM 44629.355469 1742495873.3761
MEM 44569.355469 1742495873.4763
MEM 44605.355469 1742495873.5765
MEM 44641.355469 1742495873.6767
MEM 44581.355469 1742495873.7769
MEM 44613.355469 1742495873.8772
MEM 44643.781250 1742495873.9774
MEM 44587.406250 1742495874.0777
MEM 44623.406250 1742495874.1779
MEM 44643.781250 1742495874.2781
MEM 44599.406250 1742495874.3783
MEM 44637.406250 1742495874.4785
MEM 44577.406250 1742495874.5788
MEM 44594.296875 1742495874.6790
MEM 44619.421875 1742495874.7792
MEM 44279.265625 1742495874.8794
MEM 44911.328125 1742495874.9797
MEM 45917.132812 1742495875.0799
MEM 46735.070312 1742495875.1801
MEM 46021.132812 1742495875.2804
MEM 46845.070312 1742495875.3806
MEM 46147.132812 1742495875.4809
MEM 46973.070312 1742495875.5811
MEM 46237.132812 1742495875.6814
MEM 46997.132812 1742495875.7816
MEM 44061.328125 1742495875.8819
MEM 44061.328125 1742495875.9821
MEM 44829.328125 1742495876.0824
MEM 45651.328125 1742495876.1826
MEM 45863.078125 1742495876.2828
MEM 45881.453125 1742495876.3830
MEM 45900.015625 1742495876.4833
MEM 45918.203125 1742495876.5835
MEM 45936.578125 1742495876.6838
MEM 45954.765625 1742495876.7840
MEM 45973.140625 1742495876.8842
MEM 45991.515625 1742495876.9845
MEM 46009.890625 1742495877.0847
MEM 46028.265625 1742495877.1850
MEM 46046.640625 1742495877.2852
MEM 46065.203125 1742495877.3854
MEM 46083.765625 1742495877.4857
MEM 46102.140625 1742495877.5859
MEM 46120.703125 1742495877.6861
MEM 46139.265625 1742495877.7864
MEM 46157.828125 1742495877.8867
MEM 46176.390625 1742495877.9870
MEM 46194.953125 1742495878.0872
MEM 46213.703125 1742495878.1874
MEM 46232.265625 1742495878.2877
MEM 46250.828125 1742495878.3879
MEM 46269.578125 1742495878.4882
MEM 46288.140625 1742495878.5884
MEM 46306.703125 1742495878.6886
MEM 46325.453125 1742495878.7889
MEM 46344.015625 1742495878.8891
MEM 46362.765625 1742495878.9894
MEM 46381.515625 1742495879.0896
MEM 46399.328125 1742495879.1899
MEM 46417.328125 1742495879.2901
MEM 46435.328125 1742495879.3903
MEM 44643.714844 1742495879.4906
MEM 44587.339844 1742495879.5908
MEM 44617.339844 1742495879.6912
MEM 44643.714844 1742495879.7915
MEM 44581.464844 1742495879.8917
MEM 44609.464844 1742495879.9920
MEM 44641.464844 1742495880.0923
MEM 44577.464844 1742495880.1925
MEM 44607.464844 1742495880.2928
MEM 44637.464844 1742495880.3931
MEM 44570.402344 1742495880.4934
MEM 44603.464844 1742495880.5936
MEM 44633.464844 1742495880.6939
MEM 44569.464844 1742495880.7942
MEM 44599.464844 1742495880.8946
MEM 44629.464844 1742495880.9948
MEM 44643.839844 1742495881.0951
MEM 44597.464844 1742495881.1954
MEM 44627.464844 1742495881.2957
MEM 44643.839844 1742495881.3960
MEM 44643.839844 1742495881.4963
MEM 44570.027344 1742495881.5965
MEM 44579.464844 1742495881.6968
MEM 44589.464844 1742495881.7971
MEM 44594.359375 1742495881.8973
MEM 44632.171875 1742495881.9976
MEM 44493.898438 1742495882.0978
MEM 44695.960938 1742495882.1982
MEM 45693.960938 1742495882.2985
MEM 46499.703125 1742495882.3989
MEM 46457.703125 1742495882.4992
MEM 46521.703125 1742495882.5996
MEM 46457.703125 1742495882.7000
MEM 46613.703125 1742495882.8003
MEM 45889.765625 1742495882.9006
MEM 46613.765625 1742495883.0009
MEM 47329.765625 1742495883.1012
MEM 44073.960938 1742495883.2016
MEM 44283.960938 1742495883.3020
MEM 45085.960938 1742495883.4023
MEM 45862.210938 1742495883.5026
MEM 45880.398438 1742495883.6028
MEM 45898.398438 1742495883.7031
MEM 45916.398438 1742495883.8033
MEM 45934.585938 1742495883.9036
MEM 45952.585938 1742495884.0038
MEM 45970.585938 1742495884.1040
MEM 45988.585938 1742495884.2043
MEM 46006.585938 1742495884.3045
MEM 46024.398438 1742495884.4048
MEM 46042.398438 1742495884.5050
MEM 46060.398438 1742495884.6052
MEM 46078.398438 1742495884.7055
MEM 46096.398438 1742495884.8057
MEM 46114.398438 1742495884.9060
MEM 46131.835938 1742495885.0062
MEM 46149.273438 1742495885.1064
MEM 46166.898438 1742495885.2066
MEM 46183.960938 1742495885.3069
MEM 46202.898438 1742495885.4072
MEM 46222.023438 1742495885.5075
MEM 46240.960938 1742495885.6077
MEM 46259.898438 1742495885.7080
MEM 46279.023438 1742495885.8083
MEM 46298.148438 1742495885.9086
MEM 46317.085938 1742495886.0089
MEM 46336.210938 1742495886.1092
MEM 46354.960938 1742495886.2095
MEM 46373.710938 1742495886.3098
MEM 46392.648438 1742495886.4101
MEM 46411.210938 1742495886.5104
MEM 46430.148438 1742495886.6107
MEM 46449.085938 1742495886.7110
MEM 44581.488281 1742495886.8113
MEM 44581.488281 1742495886.9117
MEM 44577.488281 1742495887.0120
MEM 44579.488281 1742495887.1123
MEM 44581.488281 1742495887.2126
MEM 44633.488281 1742495887.3131
MEM 44631.488281 1742495887.4134
MEM 44627.488281 1742495887.5137
MEM 44633.488281 1742495887.6140
MEM 44575.488281 1742495887.7142
MEM 44611.488281 1742495887.8144
MEM 44641.488281 1742495887.9146
MEM 44575.488281 1742495888.0149
MEM 44601.488281 1742495888.1151
MEM 44625.488281 1742495888.2154
MEM 44599.488281 1742495888.3157
MEM 44611.613281 1742495888.4159
MEM 44637.613281 1742495888.5162
MEM 44643.988281 1742495888.6165
MEM 44591.613281 1742495888.7167
MEM 44619.613281 1742495888.8170
MEM 44643.988281 1742495888.9173
MEM 44593.613281 1742495889.0176
MEM 44625.613281 1742495889.1178
MEM 44643.988281 1742495889.2181
MEM 44594.503906 1742495889.3183
MEM 44632.316406 1742495889.4185
MEM 44314.042969 1742495889.5187
MEM 44898.105469 1742495889.6189
MEM 45901.910156 1742495889.7191
MEM 46713.847656 1742495889.8194
MEM 46013.910156 1742495889.9196
MEM 46835.847656 1742495890.0199
MEM 46139.910156 1742495890.1202
MEM 46973.847656 1742495890.2204
MEM 46233.910156 1742495890.3207
MEM 46997.910156 1742495890.4210
MEM 44074.105469 1742495890.5212
MEM 44074.105469 1742495890.6216
MEM 44730.187500 1742495890.7219
MEM 45534.187500 1742495890.8222
MEM 45872.628906 1742495890.9225
MEM 45890.441406 1742495891.0227
MEM 45908.441406 1742495891.1230
MEM 45926.441406 1742495891.2233
MEM 45944.441406 1742495891.3235
MEM 45962.441406 1742495891.4238
MEM 45980.441406 1742495891.5240
MEM 45998.441406 1742495891.6243
MEM 46015.878906 1742495891.7245
MEM 46033.878906 1742495891.8247
MEM 46051.691406 1742495891.9250
MEM 46069.691406 1742495892.0252
MEM 46087.691406 1742495892.1255
MEM 46105.691406 1742495892.2257
MEM 46123.691406 1742495892.3260
MEM 46141.691406 1742495892.4262
MEM 46159.878906 1742495892.5264
MEM 46177.878906 1742495892.6267
MEM 46195.691406 1742495892.7269
MEM 46213.128906 1742495892.8271
MEM 46230.566406 1742495892.9274
MEM 46248.003906 1742495893.0276
MEM 46265.441406 1742495893.1278
MEM 46282.878906 1742495893.2280
MEM 46301.253906 1742495893.3282
MEM 46319.816406 1742495893.4284
MEM 46338.566406 1742495893.5286
MEM 46356.941406 1742495893.6288
MEM 46374.941406 1742495893.7290
MEM 46392.378906 1742495893.8293
MEM 46410.003906 1742495893.9294
MEM 46427.441406 1742495894.0296
MEM 46444.691406 1742495894.1298
MEM 44611.644531 1742495894.2301
MEM 44639.644531 1742495894.3304
MEM 44570.394531 1742495894.4306
MEM 44601.644531 1742495894.5309
MEM 44631.644531 1742495894.6312
MEM 44644.019531 1742495894.7314
MEM 44589.644531 1742495894.8316
MEM 44619.644531 1742495894.9319
MEM 44644.019531 1742495895.0322
MEM 44581.644531 1742495895.1324
MEM 44613.644531 1742495895.2327
MEM 44641.644531 1742495895.3330
MEM 44570.769531 1742495895.4332
MEM 44585.644531 1742495895.5334
MEM 44613.644531 1742495895.6337
MEM 44641.644531 1742495895.7340
MEM 44575.644531 1742495895.8342
MEM 44607.730469 1742495895.9345
MEM 44637.730469 1742495896.0348
MEM 44570.480469 1742495896.1350
MEM 44601.730469 1742495896.2353
MEM 44633.730469 1742495896.3356
MEM 44569.730469 1742495896.4359
MEM 44599.730469 1742495896.5362
MEM 44594.621094 1742495896.6364
MEM 44619.746094 1742495896.7367
MEM 44241.738281 1742495896.8369
MEM 44937.656250 1742495896.9373
MEM 45927.460938 1742495897.0376
MEM 46735.398438 1742495897.1380
MEM 46019.460938 1742495897.2383
MEM 46831.398438 1742495897.3387
MEM 46107.460938 1742495897.4390
MEM 46921.398438 1742495897.5394
MEM 46169.460938 1742495897.6397
MEM 46911.460938 1742495897.7401
MEM 45849.460938 1742495897.8403
MEM 44061.656250 1742495897.9408
