CMDLINE /home/lippincm/miniforge3/envs/GFF_featurization/bin/python3.12 granularity.py
MEM 5610.085938 1742497435.8734
MEM 5685.085938 1742497435.9741
MEM 5702.007812 1742497436.0772
MEM 5716.007812 1742497436.1802
MEM 5732.007812 1742497436.2810
MEM 5752.007812 1742497436.3855
MEM 5758.382812 1742497436.4863
MEM 5758.382812 1742497436.5889
MEM 5758.382812 1742497436.6906
MEM 5758.382812 1742497436.7919
MEM 5758.382812 1742497436.8932
MEM 5695.890625 1742497436.9949
MEM 5773.890625 1742497437.0968
MEM 5833.765625 1742497437.1983
MEM 5858.875000 1742497437.3043
MEM 5874.875000 1742497437.4072
MEM 5892.875000 1742497437.5084
MEM 5907.250000 1742497437.6102
MEM 5907.250000 1742497437.7111
MEM 5907.250000 1742497437.8138
MEM 5882.757812 1742497437.9165
MEM 5956.855469 1742497438.0173
MEM 6016.875000 1742497438.1206
MEM 6080.875000 1742497438.2229
MEM 6146.875000 1742497438.3257
MEM 6220.875000 1742497438.4271
MEM 6300.875000 1742497438.5292
MEM 6368.875000 1742497438.6309
MEM 6428.750000 1742497438.7326
MEM 6428.750000 1742497438.8415
MEM 6428.750000 1742497438.9422
MEM 6428.750000 1742497439.0435
MEM 6428.750000 1742497439.1447
MEM 6428.750000 1742497439.2472
MEM 6428.750000 1742497439.3489
MEM 6428.750000 1742497439.4499
MEM 6428.750000 1742497439.5529
MEM 6428.750000 1742497439.6539
MEM 6428.750000 1742497439.7547
MEM 6428.750000 1742497439.8560
MEM 6428.750000 1742497439.9568
MEM 6428.750000 1742497440.0576
MEM 6428.750000 1742497440.1593
MEM 6428.750000 1742497440.2609
MEM 6428.750000 1742497440.3623
MEM 6428.750000 1742497440.4676
MEM 6428.750000 1742497440.5691
MEM 6428.750000 1742497440.6729
MEM 6428.750000 1742497440.7735
MEM 6428.750000 1742497440.8754
MEM 6428.750000 1742497440.9771
MEM 6428.750000 1742497441.0792
MEM 6428.750000 1742497441.1803
MEM 6428.750000 1742497441.2821
MEM 6428.750000 1742497441.3828
MEM 6428.750000 1742497441.4840
MEM 6428.750000 1742497441.5854
MEM 6428.750000 1742497441.6866
MEM 6428.750000 1742497441.7913
MEM 6428.750000 1742497441.8925
MEM 6428.750000 1742497441.9936
MEM 6428.750000 1742497442.0945
MEM 6428.750000 1742497442.1959
MEM 6428.750000 1742497442.2987
MEM 6428.750000 1742497442.4012
MEM 6428.750000 1742497442.5021
MEM 6428.750000 1742497442.6030
MEM 6428.750000 1742497442.7037
MEM 6428.750000 1742497442.8056
MEM 6428.750000 1742497442.9097
MEM 6428.750000 1742497443.0104
MEM 6428.750000 1742497443.1132
MEM 6440.753906 1742497443.2194
MEM 6456.753906 1742497443.3202
MEM 6470.816406 1742497443.4215
MEM 6486.816406 1742497443.5275
MEM 6515.199219 1742497443.6291
MEM 6563.304688 1742497443.7313
MEM 6503.304688 1742497443.8336
MEM 5832.875000 1742497443.9348
MEM 5832.875000 1742497444.0360
MEM 5832.875000 1742497444.1419
MEM 5836.707031 1742497444.2441
MEM 5850.707031 1742497444.3454
MEM 5864.707031 1742497444.4476
MEM 5878.707031 1742497444.5488
MEM 5890.839844 1742497444.6510
MEM 5907.214844 1742497444.7527
MEM 5907.214844 1742497444.8559
MEM 5101.796875 1742497444.9569
MEM 5121.800781 1742497445.0579
MEM 5133.800781 1742497445.1589
MEM 5149.800781 1742497445.2623
MEM 5162.175781 1742497445.3648
MEM 5093.683594 1742497445.4656
MEM 5169.683594 1742497445.5677
MEM 5231.683594 1742497445.6689
MEM 5293.683594 1742497445.7702
MEM 5379.683594 1742497445.8723
MEM 5449.683594 1742497445.9751
MEM 5531.851562 1742497446.0791
MEM 5589.851562 1742497446.1877
MEM 5661.851562 1742497446.2892
MEM 5693.511719 1742497446.3921
MEM 5715.511719 1742497446.4963
MEM 5729.511719 1742497446.5977
MEM 5743.511719 1742497446.6990
MEM 5757.968750 1742497446.8001
MEM 5757.968750 1742497446.9016
MEM 5757.968750 1742497447.0028
MEM 5757.968750 1742497447.1065
MEM 5757.968750 1742497447.2081
MEM 5757.968750 1742497447.3108
MEM 5727.648438 1742497447.4122
MEM 5795.648438 1742497447.5148
MEM 5838.589844 1742497447.6160
MEM 5850.773438 1742497447.7169
MEM 5868.773438 1742497447.8203
MEM 5886.773438 1742497447.9233
MEM 5904.773438 1742497448.0260
MEM 5906.960938 1742497448.1318
MEM 5906.960938 1742497448.2326
MEM 5856.468750 1742497448.3356
MEM 5928.773438 1742497448.4366
MEM 6004.773438 1742497448.5380
MEM 6064.773438 1742497448.6402
MEM 6142.773438 1742497448.7420
MEM 6234.773438 1742497448.8442
MEM 6298.773438 1742497448.9468
MEM 6374.773438 1742497449.0474
MEM 6428.648438 1742497449.1495
MEM 6428.648438 1742497449.2508
MEM 6428.648438 1742497449.3526
MEM 6428.648438 1742497449.4533
MEM 6428.648438 1742497449.5552
MEM 6428.648438 1742497449.6577
MEM 6428.648438 1742497449.7644
MEM 6428.648438 1742497449.8671
MEM 6428.648438 1742497449.9691
MEM 6428.648438 1742497450.0729
MEM 6428.648438 1742497450.1738
MEM 6428.648438 1742497450.2747
MEM 6428.648438 1742497450.3778
MEM 6428.648438 1742497450.4786
MEM 6428.648438 1742497450.5818
MEM 6428.648438 1742497450.6835
MEM 6428.648438 1742497450.7848
MEM 6428.648438 1742497450.8870
MEM 6428.648438 1742497450.9889
MEM 6428.648438 1742497451.0907
MEM 6428.648438 1742497451.1936
MEM 6428.648438 1742497451.2944
MEM 6428.648438 1742497451.3953
MEM 6428.648438 1742497451.4973
MEM 6428.648438 1742497451.6003
MEM 6428.648438 1742497451.7053
MEM 6428.648438 1742497451.8085
MEM 6428.648438 1742497451.9092
MEM 6428.648438 1742497452.0122
MEM 6428.648438 1742497452.1137
MEM 6428.648438 1742497452.2158
MEM 6428.648438 1742497452.3179
MEM 6428.648438 1742497452.4189
MEM 6428.648438 1742497452.5201
MEM 6428.648438 1742497452.6216
MEM 6428.648438 1742497452.7228
MEM 6428.648438 1742497452.8238
MEM 6428.648438 1742497452.9246
MEM 6428.648438 1742497453.0258
MEM 6428.648438 1742497453.1267
MEM 6428.648438 1742497453.2302
MEM 6428.648438 1742497453.3318
MEM 6428.648438 1742497453.4346
MEM 6440.652344 1742497453.5357
MEM 6452.714844 1742497453.6364
MEM 6464.714844 1742497453.7371
MEM 6478.714844 1742497453.8381
MEM 6492.714844 1742497453.9395
MEM 6504.589844 1742497454.0424
MEM 6549.203125 1742497454.1474
MEM 6503.203125 1742497454.2484
MEM 5832.773438 1742497454.3514
MEM 5832.773438 1742497454.4523
MEM 5832.773438 1742497454.5542
MEM 5836.648438 1742497454.6548
MEM 5850.648438 1742497454.7565
MEM 5870.648438 1742497454.8582
MEM 5882.648438 1742497454.9633
MEM 5894.648438 1742497455.0651
MEM 5907.148438 1742497455.1669
MEM 5095.664062 1742497455.2677
MEM 5111.664062 1742497455.3685
MEM 5123.734375 1742497455.4707
MEM 5133.734375 1742497455.5757
MEM 5149.734375 1742497455.6763
MEM 5162.109375 1742497455.7773
MEM 5115.734375 1742497455.8804
MEM 5175.734375 1742497455.9814
MEM 5259.734375 1742497456.0839
MEM 5349.734375 1742497456.1849
MEM 5423.734375 1742497456.2875
MEM 5487.734375 1742497456.3895
MEM 5559.734375 1742497456.4906
MEM 5635.734375 1742497456.5917
MEM 5691.656250 1742497456.6925
MEM 5709.656250 1742497456.7945
MEM 5725.656250 1742497456.8992
MEM 5743.929688 1742497457.0034
MEM 5758.304688 1742497457.1041
MEM 5758.304688 1742497457.2055
MEM 5758.304688 1742497457.3077
MEM 5758.304688 1742497457.4111
MEM 5758.304688 1742497457.5131
MEM 5758.304688 1742497457.6142
MEM 5747.812500 1742497457.7161
MEM 5803.812500 1742497457.8183
MEM 5838.703125 1742497457.9198
MEM 5852.796875 1742497458.0242
MEM 5870.796875 1742497458.1266
MEM 5884.796875 1742497458.2285
MEM 5900.796875 1742497458.3295
MEM 5907.171875 1742497458.4303
MEM 5907.171875 1742497458.5312
MEM 5907.171875 1742497458.6332
MEM 5882.648438 1742497458.7347
MEM 5942.648438 1742497458.8353
MEM 6018.765625 1742497458.9361
MEM 6100.765625 1742497459.0368
MEM 6172.765625 1742497459.1381
MEM 6250.765625 1742497459.2404
MEM 6308.890625 1742497459.3432
MEM 6382.890625 1742497459.4452
MEM 6428.765625 1742497459.5459
MEM 6428.765625 1742497459.6469
MEM 6428.765625 1742497459.7477
MEM 6428.765625 1742497459.8502
MEM 6428.765625 1742497459.9526
MEM 6428.765625 1742497460.0546
MEM 6428.765625 1742497460.1556
MEM 6428.765625 1742497460.2589
MEM 6428.765625 1742497460.3595
MEM 6428.765625 1742497460.4611
MEM 6428.765625 1742497460.5624
MEM 6428.765625 1742497460.6636
MEM 6428.765625 1742497460.7643
MEM 6428.765625 1742497460.8706
MEM 6428.765625 1742497460.9713
MEM 6428.765625 1742497461.0732
MEM 6428.765625 1742497461.1745
MEM 6428.765625 1742497461.2781
MEM 6428.765625 1742497461.3788
MEM 6428.765625 1742497461.4806
MEM 6428.765625 1742497461.5822
MEM 6428.765625 1742497461.6836
MEM 6428.765625 1742497461.7874
MEM 6428.765625 1742497461.8883
MEM 6428.765625 1742497461.9903
MEM 6428.765625 1742497462.0949
MEM 6428.765625 1742497462.1960
MEM 6428.765625 1742497462.3006
MEM 6428.765625 1742497462.4030
MEM 6428.765625 1742497462.5073
MEM 6428.765625 1742497462.6110
MEM 6428.765625 1742497462.7138
MEM 6428.765625 1742497462.8177
MEM 6428.765625 1742497462.9206
MEM 6428.765625 1742497463.0216
MEM 6428.765625 1742497463.1224
MEM 6428.765625 1742497463.2232
MEM 6428.765625 1742497463.3239
MEM 6428.765625 1742497463.4255
MEM 6428.765625 1742497463.5279
MEM 6428.765625 1742497463.6320
MEM 6430.453125 1742497463.7327
MEM 6450.652344 1742497463.8341
MEM 6466.652344 1742497463.9354
MEM 6480.652344 1742497464.0381
MEM 6494.652344 1742497464.1399
MEM 6529.140625 1742497464.2422
MEM 6503.109375 1742497464.3435
MEM 6503.109375 1742497464.4486
MEM 5832.679688 1742497464.5516
MEM 5832.679688 1742497464.6525
MEM 5832.679688 1742497464.7537
MEM 5836.660156 1742497464.8549
MEM 5852.796875 1742497464.9569
MEM 5864.859375 1742497465.0586
MEM 5878.859375 1742497465.1612
MEM 5890.859375 1742497465.2624
MEM 5907.046875 1742497465.3631
MEM 5907.234375 1742497465.4642
MEM 5093.820312 1742497465.5682
MEM 5113.820312 1742497465.6728
MEM 5131.937500 1742497465.7742
MEM 5149.968750 1742497465.8765
MEM 5162.343750 1742497465.9783
MEM 5097.968750 1742497466.0792
MEM 5181.968750 1742497466.1811
MEM 5267.968750 1742497466.2828
MEM 5315.968750 1742497466.3842
MEM 5377.968750 1742497466.4856
MEM 5433.968750 1742497466.5867
MEM 5515.968750 1742497466.6877
MEM 5591.968750 1742497466.7917
MEM 5645.968750 1742497466.8926
MEM 5685.531250 1742497466.9935
MEM 5701.906250 1742497467.0950
MEM 5721.906250 1742497467.1962
MEM 5735.906250 1742497467.2999
MEM 5747.906250 1742497467.4029
MEM 5758.281250 1742497467.5040
MEM 5758.281250 1742497467.6049
MEM 5758.281250 1742497467.7058
MEM 5758.281250 1742497467.8106
MEM 5758.281250 1742497467.9131
MEM 5758.281250 1742497468.0141
MEM 5713.789062 1742497468.1154
MEM 5805.843750 1742497468.2167
MEM 5848.828125 1742497468.3195
MEM 5858.828125 1742497468.4218
MEM 5872.828125 1742497468.5237
MEM 5892.828125 1742497468.6277
MEM 5907.265625 1742497468.7284
MEM 5907.265625 1742497468.8305
MEM 5832.773438 1742497468.9345
MEM 5884.773438 1742497469.0352
MEM 5962.773438 1742497469.1361
MEM 6066.773438 1742497469.2371
MEM 6140.773438 1742497469.3379
MEM 6188.773438 1742497469.4394
MEM 6255.007812 1742497469.5400
MEM 6339.007812 1742497469.6409
MEM 6428.695312 1742497469.7417
MEM 6428.695312 1742497469.8448
MEM 6428.695312 1742497469.9473
MEM 6428.695312 1742497470.0499
MEM 6428.695312 1742497470.1507
MEM 6428.695312 1742497470.2581
MEM 6428.695312 1742497470.3588
MEM 6428.695312 1742497470.4616
MEM 6428.695312 1742497470.5622
MEM 6428.695312 1742497470.6633
MEM 6428.695312 1742497470.7649
MEM 6428.695312 1742497470.8666
MEM 6428.695312 1742497470.9673
MEM 6428.695312 1742497471.0681
MEM 6428.695312 1742497471.1688
MEM 6428.695312 1742497471.2695
MEM 6428.695312 1742497471.3740
MEM 6428.695312 1742497471.4768
MEM 6428.695312 1742497471.5787
MEM 6428.695312 1742497471.6795
MEM 6428.695312 1742497471.7813
MEM 6428.695312 1742497471.8832
MEM 6428.695312 1742497471.9848
MEM 6428.695312 1742497472.0859
MEM 6428.695312 1742497472.1872
MEM 6428.695312 1742497472.2901
MEM 6428.695312 1742497472.3910
MEM 6428.695312 1742497472.4921
MEM 6428.695312 1742497472.5935
MEM 6428.695312 1742497472.6942
MEM 6428.695312 1742497472.7957
MEM 6428.695312 1742497472.8985
MEM 6428.695312 1742497472.9994
MEM 6428.695312 1742497473.1025
MEM 6428.695312 1742497473.2031
MEM 6428.695312 1742497473.3037
MEM 6428.695312 1742497473.4044
MEM 6428.695312 1742497473.5085
MEM 6428.695312 1742497473.6110
MEM 6428.695312 1742497473.7153
MEM 6428.695312 1742497473.8187
MEM 6428.695312 1742497473.9195
MEM 6428.695312 1742497474.0213
MEM 6428.695312 1742497474.1249
MEM 6442.699219 1742497474.2258
MEM 6458.699219 1742497474.3277
MEM 6474.699219 1742497474.4297
MEM 6490.699219 1742497474.5313
MEM 6504.949219 1742497474.6325
MEM 6565.437500 1742497474.7337
MEM 6503.437500 1742497474.8379
MEM 5833.007812 1742497474.9390
MEM 5833.007812 1742497475.0415
MEM 5833.007812 1742497475.1421
MEM 5833.007812 1742497475.2426
MEM 5840.699219 1742497475.3445
MEM 5854.859375 1742497475.4480
MEM 5873.007812 1742497475.5489
MEM 5897.007812 1742497475.6508
MEM 5907.382812 1742497475.7529
MEM 5907.382812 1742497475.8550
MEM 5103.972656 1742497475.9558
MEM 5123.972656 1742497476.0570
MEM 5139.972656 1742497476.1610
MEM 5155.972656 1742497476.2655
MEM 5162.160156 1742497476.3677
MEM 5105.812500 1742497476.4700
MEM 5223.972656 1742497476.5731
MEM 5265.972656 1742497476.6769
MEM 5333.972656 1742497476.7791
MEM 5391.972656 1742497476.8799
MEM 5453.972656 1742497476.9806
MEM 5533.972656 1742497477.0815
MEM 5601.972656 1742497477.1824
MEM 5669.972656 1742497477.2836
MEM 5697.910156 1742497477.3864
MEM 5721.910156 1742497477.4882
MEM 5743.910156 1742497477.5889
MEM 5758.285156 1742497477.6916
MEM 5758.285156 1742497477.7932
MEM 5758.285156 1742497477.8958
MEM 5758.285156 1742497477.9976
MEM 5758.285156 1742497478.1000
MEM 5758.285156 1742497478.2032
MEM 5719.792969 1742497478.3071
MEM 5795.792969 1742497478.4088
MEM 5836.417969 1742497478.5121
MEM 5852.652344 1742497478.6146
MEM 5864.652344 1742497478.7164
MEM 5878.652344 1742497478.8187
MEM 5898.652344 1742497478.9210
MEM 5907.027344 1742497479.0219
MEM 5907.027344 1742497479.1245
MEM 5833.097656 1742497479.2267
MEM 5912.769531 1742497479.3305
MEM 6006.769531 1742497479.4312
MEM 6078.769531 1742497479.5401
MEM 6156.890625 1742497479.6413
MEM 6232.890625 1742497479.7429
MEM 6310.890625 1742497479.8440
MEM 6370.890625 1742497479.9449
MEM 6428.765625 1742497480.0458
MEM 6428.765625 1742497480.1477
MEM 6428.765625 1742497480.2493
MEM 6428.765625 1742497480.3538
MEM 6428.765625 1742497480.4548
MEM 6428.765625 1742497480.5565
MEM 6428.765625 1742497480.6589
MEM 6428.765625 1742497480.7595
MEM 6428.765625 1742497480.8625
MEM 6428.765625 1742497480.9640
MEM 6428.765625 1742497481.0655
MEM 6428.765625 1742497481.1675
MEM 6428.765625 1742497481.2694
MEM 6428.765625 1742497481.3706
MEM 6428.765625 1742497481.4714
MEM 6428.765625 1742497481.5725
MEM 6428.765625 1742497481.6731
MEM 6428.765625 1742497481.7743
MEM 6428.765625 1742497481.8754
MEM 6428.765625 1742497481.9773
MEM 6428.765625 1742497482.0787
MEM 6428.765625 1742497482.1808
MEM 6428.765625 1742497482.2839
MEM 6428.765625 1742497482.3849
MEM 6428.765625 1742497482.4864
MEM 6428.765625 1742497482.5871
MEM 6428.765625 1742497482.6881
MEM 6428.765625 1742497482.7893
MEM 6428.765625 1742497482.8912
MEM 6428.765625 1742497482.9928
MEM 6428.765625 1742497483.0941
MEM 6428.765625 1742497483.1974
MEM 6428.765625 1742497483.3004
MEM 6428.765625 1742497483.4017
MEM 6428.765625 1742497483.5030
MEM 6428.765625 1742497483.6046
MEM 6428.765625 1742497483.7072
MEM 6428.765625 1742497483.8086
MEM 6428.765625 1742497483.9118
MEM 6428.765625 1742497484.0129
MEM 6428.765625 1742497484.1147
MEM 6428.765625 1742497484.2196
MEM 6428.765625 1742497484.3203
MEM 6444.769531 1742497484.4209
MEM 6464.769531 1742497484.5282
MEM 6482.769531 1742497484.6290
MEM 6498.769531 1742497484.7321
MEM 6533.257812 1742497484.8340
MEM 6503.246094 1742497484.9355
MEM 5832.816406 1742497485.0377
MEM 5832.816406 1742497485.1400
MEM 5832.816406 1742497485.2408
MEM 5834.691406 1742497485.3438
MEM 5854.781250 1742497485.4448
MEM 5870.781250 1742497485.5488
MEM 5884.781250 1742497485.6506
MEM 5900.894531 1742497485.7517
MEM 5907.269531 1742497485.8544
MEM 5091.730469 1742497485.9560
MEM 5107.855469 1742497486.0611
MEM 5125.855469 1742497486.1621
MEM 5141.855469 1742497486.2654
MEM 5155.855469 1742497486.3661
MEM 5162.230469 1742497486.4685
MEM 5109.738281 1742497486.5702
MEM 5175.738281 1742497486.6718
MEM 5243.738281 1742497486.7728
MEM 5313.738281 1742497486.8744
MEM 5379.738281 1742497486.9760
MEM 5461.738281 1742497487.0768
MEM 5541.738281 1742497487.1779
MEM 5617.855469 1742497487.2789
MEM 5679.855469 1742497487.3808
MEM 5693.769531 1742497487.4815
MEM 5707.886719 1742497487.5821
MEM 5729.886719 1742497487.6829
MEM 5748.003906 1742497487.7836
MEM 5758.378906 1742497487.8848
MEM 5758.378906 1742497487.9863
MEM 5758.378906 1742497488.0921
MEM 5758.378906 1742497488.1934
MEM 5758.378906 1742497488.2941
MEM 5758.378906 1742497488.3970
MEM 5705.886719 1742497488.4992
MEM 5783.886719 1742497488.6009
MEM 5836.839844 1742497488.7022
MEM 5846.839844 1742497488.8047
MEM 5862.839844 1742497488.9058
MEM 5876.839844 1742497489.0072
MEM 5890.839844 1742497489.1092
MEM 5907.214844 1742497489.2109
MEM 5907.214844 1742497489.3129
MEM 5907.214844 1742497489.4152
MEM 5888.753906 1742497489.5173
MEM 5948.753906 1742497489.6195
MEM 6018.835938 1742497489.7239
MEM 6086.894531 1742497489.8267
MEM 6156.894531 1742497489.9282
MEM 6226.894531 1742497490.0289
MEM 6282.894531 1742497490.1311
MEM 6352.894531 1742497490.2334
MEM 6424.894531 1742497490.3349
MEM 6428.769531 1742497490.4359
MEM 6428.769531 1742497490.5394
MEM 6428.769531 1742497490.6418
MEM 6428.769531 1742497490.7435
MEM 6428.769531 1742497490.8466
MEM 6428.769531 1742497490.9481
MEM 6428.769531 1742497491.0487
MEM 6428.769531 1742497491.1495
MEM 6428.769531 1742497491.2504
MEM 6428.769531 1742497491.3516
MEM 6428.769531 1742497491.4525
MEM 6428.769531 1742497491.5546
MEM 6428.769531 1742497491.6555
MEM 6428.769531 1742497491.7561
MEM 6428.769531 1742497491.8583
MEM 6428.769531 1742497491.9595
MEM 6428.769531 1742497492.0606
MEM 6428.769531 1742497492.1612
MEM 6428.769531 1742497492.2630
MEM 6428.769531 1742497492.3643
MEM 6428.769531 1742497492.4684
MEM 6428.769531 1742497492.5698
MEM 6428.769531 1742497492.6711
MEM 6428.769531 1742497492.7736
MEM 6428.769531 1742497492.8756
MEM 6428.769531 1742497492.9785
MEM 6428.769531 1742497493.0793
MEM 6428.769531 1742497493.1809
MEM 6428.769531 1742497493.2849
MEM 6428.769531 1742497493.3858
MEM 6428.769531 1742497493.4878
MEM 6428.769531 1742497493.5916
MEM 6428.769531 1742497493.6928
MEM 6428.769531 1742497493.7953
MEM 6428.769531 1742497493.8973
MEM 6428.769531 1742497493.9980
MEM 6428.769531 1742497494.0998
MEM 6428.769531 1742497494.2030
MEM 6428.769531 1742497494.3038
MEM 6428.769531 1742497494.4057
MEM 6428.769531 1742497494.5069
MEM 6428.769531 1742497494.6094
MEM 6432.679688 1742497494.7142
MEM 6448.890625 1742497494.8150
MEM 6464.890625 1742497494.9158
MEM 6482.890625 1742497495.0176
MEM 6498.890625 1742497495.1184
MEM 6525.234375 1742497495.2205
MEM 6571.378906 1742497495.3224
MEM 6503.378906 1742497495.4297
MEM 5832.949219 1742497495.5308
MEM 5832.949219 1742497495.6318
MEM 5832.949219 1742497495.7395
MEM 5836.949219 1742497495.8431
MEM 5854.949219 1742497495.9440
MEM 5872.949219 1742497496.0455
MEM 5886.949219 1742497496.1464
MEM 5907.011719 1742497496.2483
MEM 5907.386719 1742497496.3493
MEM 5101.972656 1742497496.4516
MEM 5119.972656 1742497496.5523
MEM 5135.972656 1742497496.6581
MEM 5151.972656 1742497496.7592
MEM 5162.347656 1742497496.8622
MEM 5109.972656 1742497496.9635
MEM 5169.972656 1742497497.0643
MEM 5225.972656 1742497497.1650
MEM 5279.972656 1742497497.2663
MEM 5345.972656 1742497497.3702
MEM 5411.972656 1742497497.4713
MEM 5485.972656 1742497497.5721
MEM 5549.972656 1742497497.6735
MEM 5607.972656 1742497497.7744
MEM 5669.972656 1742497497.8775
MEM 5701.910156 1742497497.9810
MEM 5719.910156 1742497498.0816
MEM 5733.910156 1742497498.1824
MEM 5745.910156 1742497498.2832
MEM 5758.285156 1742497498.3845
MEM 5758.285156 1742497498.4863
MEM 5758.285156 1742497498.5871
MEM 5758.285156 1742497498.6923
MEM 5758.285156 1742497498.7952
MEM 5758.285156 1742497498.8983
MEM 5709.792969 1742497499.0000
MEM 5803.910156 1742497499.1008
MEM 5840.613281 1742497499.2015
MEM 5858.613281 1742497499.3023
MEM 5878.613281 1742497499.4040
MEM 5902.718750 1742497499.5055
MEM 5907.093750 1742497499.6074
MEM 5907.093750 1742497499.7093
MEM 5836.601562 1742497499.8128
MEM 5908.601562 1742497499.9135
MEM 5962.601562 1742497500.0149
MEM 6026.601562 1742497500.1163
MEM 6094.714844 1742497500.2177
MEM 6162.714844 1742497500.3189
MEM 6226.718750 1742497500.4212
MEM 6298.718750 1742497500.5244
MEM 6374.718750 1742497500.6255
MEM 6428.593750 1742497500.7278
MEM 6428.593750 1742497500.8316
MEM 6428.593750 1742497500.9323
MEM 6428.593750 1742497501.0338
MEM 6428.593750 1742497501.1358
MEM 6428.593750 1742497501.2366
MEM 6428.593750 1742497501.3403
MEM 6428.593750 1742497501.4453
MEM 6428.593750 1742497501.5472
MEM 6428.593750 1742497501.6481
MEM 6428.593750 1742497501.7487
MEM 6428.593750 1742497501.8496
MEM 6428.593750 1742497501.9507
MEM 6428.593750 1742497502.0554
MEM 6428.593750 1742497502.1562
MEM 6428.593750 1742497502.2582
MEM 6428.593750 1742497502.3595
MEM 6428.593750 1742497502.4620
MEM 6428.593750 1742497502.5628
MEM 6428.593750 1742497502.6640
MEM 6428.593750 1742497502.7652
MEM 6428.593750 1742497502.8666
MEM 6428.593750 1742497502.9677
MEM 6428.593750 1742497503.0696
MEM 6428.593750 1742497503.1703
MEM 6428.593750 1742497503.2718
MEM 6428.593750 1742497503.3776
MEM 6428.593750 1742497503.4792
MEM 6428.593750 1742497503.5802
MEM 6428.593750 1742497503.6809
MEM 6428.593750 1742497503.7822
MEM 6428.593750 1742497503.8835
MEM 6428.593750 1742497503.9850
MEM 6428.593750 1742497504.0869
MEM 6428.593750 1742497504.1885
MEM 6428.593750 1742497504.2898
MEM 6428.593750 1742497504.3944
MEM 6428.593750 1742497504.4951
MEM 6428.593750 1742497504.5958
MEM 6428.593750 1742497504.6966
MEM 6428.593750 1742497504.7976
MEM 6428.593750 1742497504.8997
MEM 6434.437500 1742497505.0006
MEM 6458.609375 1742497505.1038
MEM 6472.609375 1742497505.2073
MEM 6486.609375 1742497505.3090
MEM 6503.921875 1742497505.4107
MEM 6566.828125 1742497505.5115
MEM 6502.828125 1742497505.6127
MEM 5832.398438 1742497505.7139
MEM 5832.398438 1742497505.8173
MEM 5832.398438 1742497505.9197
MEM 5832.398438 1742497506.0230
MEM 5848.402344 1742497506.1262
MEM 5862.402344 1742497506.2272
MEM 5878.601562 1742497506.3280
MEM 5894.953125 1742497506.4292
MEM 5907.328125 1742497506.5309
MEM 5087.914062 1742497506.6344
MEM 5101.808594 1742497506.7360
MEM 5119.914062 1742497506.8373
MEM 5129.914062 1742497506.9393
MEM 5147.972656 1742497507.0408
MEM 5162.347656 1742497507.1420
MEM 5131.730469 1742497507.2443
MEM 5205.855469 1742497507.3452
MEM 5267.855469 1742497507.4477
MEM 5335.855469 1742497507.5485
MEM 5405.855469 1742497507.6500
MEM 5463.855469 1742497507.7507
MEM 5529.972656 1742497507.8524
MEM 5595.972656 1742497507.9551
MEM 5671.972656 1742497508.0563
MEM 5693.750000 1742497508.1580
MEM 5715.750000 1742497508.2622
MEM 5731.750000 1742497508.3641
MEM 5749.750000 1742497508.4648
MEM 5758.125000 1742497508.5657
MEM 5758.125000 1742497508.6689
MEM 5758.125000 1742497508.7700
MEM 5758.125000 1742497508.8717
MEM 5758.125000 1742497508.9724
MEM 5758.125000 1742497509.0764
MEM 5719.632812 1742497509.1778
MEM 5779.632812 1742497509.2842
MEM 5836.144531 1742497509.3861
MEM 5856.429688 1742497509.4897
MEM 5872.734375 1742497509.5936
MEM 5890.734375 1742497509.6948
MEM 5906.734375 1742497509.8005
MEM 5907.109375 1742497509.9032
MEM 5907.109375 1742497510.0039
MEM 5878.734375 1742497510.1048
MEM 5946.734375 1742497510.2076
MEM 6018.894531 1742497510.3101
MEM 6072.894531 1742497510.4150
MEM 6144.894531 1742497510.5166
MEM 6218.894531 1742497510.6201
MEM 6270.894531 1742497510.7213
MEM 6348.894531 1742497510.8227
MEM 6404.894531 1742497510.9234
MEM 6428.582031 1742497511.0306
MEM 6428.582031 1742497511.1346
MEM 6428.582031 1742497511.2372
MEM 6428.582031 1742497511.3381
MEM 6428.582031 1742497511.4446
MEM 6428.582031 1742497511.5456
MEM 6428.582031 1742497511.6466
MEM 6428.582031 1742497511.7481
MEM 6428.582031 1742497511.8501
MEM 6428.582031 1742497511.9516
MEM 6428.582031 1742497512.0524
MEM 6428.582031 1742497512.1547
MEM 6428.582031 1742497512.2566
MEM 6428.582031 1742497512.3588
MEM 6428.582031 1742497512.4594
MEM 6428.582031 1742497512.5615
MEM 6428.582031 1742497512.6625
MEM 6428.582031 1742497512.7643
MEM 6428.582031 1742497512.8656
MEM 6428.582031 1742497512.9672
MEM 6428.582031 1742497513.0681
MEM 6428.582031 1742497513.1702
MEM 6428.582031 1742497513.2713
MEM 6428.582031 1742497513.3727
MEM 6428.582031 1742497513.4738
MEM 6428.582031 1742497513.5752
MEM 6428.582031 1742497513.6764
MEM 6428.582031 1742497513.7771
MEM 6428.582031 1742497513.8797
MEM 6428.582031 1742497513.9817
MEM 6428.582031 1742497514.0829
MEM 6428.582031 1742497514.1849
MEM 6428.582031 1742497514.2860
MEM 6428.582031 1742497514.3876
MEM 6428.582031 1742497514.4887
MEM 6428.582031 1742497514.5905
MEM 6428.582031 1742497514.6924
MEM 6428.582031 1742497514.7989
